transaction_id,user_id,timestamp,amount,merchant_category,transaction_type,location,device_type,device_id,old_balance,new_balance,account_age_days,daily_transaction_count,fraud_label,fraud_type,time_since_last_transaction,is_foreign_transaction
TXN_02fc9e2bd6,USER_0064,2026-05-14 22:56:39.314037,5937.42,FOOD,WALLET,Delhi,Web,DEV_eeacf963,1312.3,1312.3,3995,53,0,,,
TXN_5639d2996d,USER_0065,2026-05-14 20:24:29.314044,3255.02,TRAVEL,ATM,Delhi,Android,DEV_b3ee4920,582.11,582.11,1861,53,0,,,
TXN_2fc2dac1a8,USER_0066,2026-05-14 14:15:49.314051,2228.57,GROCERY,CARD,Chennai,iPhone,DEV_1ed765c3,147210.76,144982.19,3048,53,0,,,
TXN_a80279968e,USER_0067,2026-05-14 20:42:56.314058,306.19,SHOPPING,ATM,Mumbai,Android,DEV_ec537c7d,65.68,65.68,3423,53,0,,,
TXN_20ba9fd75b,USER_0068,2026-05-14 20:04:24.314067,4435.9,TRAVEL,CARD,Mumbai,iPhone,DEV_929ab083,58.69,58.69,3605,53,0,,,
TXN_e25d80e4fd,USER_0069,2026-05-14 12:55:58.314074,2645.19,FOOD,BANK_TRANSFER,Pune,Web,DEV_b939ab56,1205.68,1205.68,2656,53,0,,,
TXN_a1e9587a0d,USER_0070,2026-05-14 21:34:00.314082,10024.18,TRAVEL,CARD,Bangalore,Android,DEV_0d7f5a25,2538.1,2538.1,2833,53,0,,,
TXN_489e192193,USER_0071,2026-05-14 12:20:44.314088,1927.14,MEDICAL,ATM,Pune,iPhone,DEV_1066a264,541977.8,540050.66,746,53,0,,,
TXN_b89019ae52,USER_0072,2026-05-14 21:46:51.314096,3303.01,FOOD,UPI,Bangalore,Android,DEV_f85f7863,75.07,75.07,3069,53,0,,,
TXN_04164eb1f7,USER_0073,2026-05-14 19:21:29.314103,7952.3,TRAVEL,UPI,Pune,Web,DEV_67067fcb,173.66,173.66,2034,53,0,,,
TXN_c5df3edd29,USER_0074,2026-05-14 10:29:54.314110,11271.91,SHOPPING,BANK_TRANSFER,Mumbai,iPhone,DEV_261a7bda,2571.86,2571.86,2984,53,0,,,
TXN_4101896836,USER_0075,2026-05-14 11:50:18.314117,2746.77,SHOPPING,CARD,Hyderabad,iPhone,DEV_ac70d3b7,1230.32,1230.32,1393,53,0,,,
TXN_613ebc479c,USER_0076,2026-05-14 07:53:04.314124,11044.35,SERVICES,ATM,Delhi,iPhone,DEV_c47fd5fa,113548.3,102503.95,3603,53,0,,,
TXN_723cc1ab51,USER_0077,2026-05-14 21:49:32.314131,1417.94,FOOD,UPI,Pune,Android,DEV_0b3a964d,795.61,795.61,3694,53,0,,,
TXN_6c9c3db74e,USER_0078,2026-05-14 20:40:03.314140,4684.02,BILLS,WALLET,Chennai,Web,DEV_91e6d2a2,1709.07,1709.07,2357,53,0,,,
TXN_ad3758667e,USER_0079,2026-05-14 11:37:25.314147,698.23,RECHARGE,CARD,Pune,Android,DEV_bbe27534,350.38,350.38,2157,53,0,,,
TXN_a7a365f331,USER_0080,2026-05-14 14:52:23.314155,1340.75,BILLS,WALLET,Mumbai,Web,DEV_39870a37,21105.96,19765.21,526,53,0,,,
TXN_8180a14f6c,USER_0081,2026-05-14 16:14:48.314162,2114.06,BILLS,WALLET,Mumbai,Android,DEV_d4e71a9b,73.79,73.79,3253,53,0,,,
TXN_876e0c55e5,USER_0082,2026-05-14 15:07:52.314169,623.93,FOOD,CARD,Chennai,Web,DEV_b839777e,52.91,52.91,3749,53,0,,,
TXN_efff0d77cf,USER_0083,2026-05-14 17:12:41.314176,73063.43,TRANSFER,UPI,Chennai,iPhone,DEV_57fc01d5,24685.16,24685.16,60,53,0,,,
TXN_811c281d02,USER_0084,2026-05-14 10:40:57.314183,10689.7,TRAVEL,UPI,Kolkata,iPhone,DEV_cb76ad60,2556.92,2556.92,2267,53,0,,,
TXN_453744475d,USER_0085,2026-05-14 19:54:02.314190,1580.41,SHOPPING,WALLET,Chennai,iPhone,DEV_696f5730,17701.4,16120.99,3716,53,0,,,
TXN_a1d82127f4,USER_0086,2026-05-14 07:24:47.314198,27267.88,TRANSFER,UPI,Mumbai,iPhone,DEV_2121a244,507428.98,480161.1,2229,53,0,,,
TXN_86ea7106c8,USER_0087,2026-05-14 12:09:06.314205,271.88,FOOD,ATM,Mumbai,Web,DEV_076e20a1,47.14,47.14,1996,53,0,,,
TXN_54d8bc98e2,USER_0088,2026-05-14 23:23:27.314213,8607.7,SHOPPING,UPI,Pune,Android,DEV_1184f5b9,2372.64,2372.64,3522,53,0,,,
TXN_3ca8c8a92e,USER_0089,2026-05-14 09:56:54.314220,1629.95,SHOPPING,ATM,Hyderabad,iPhone,DEV_288e359a,102441.46,100811.51,1238,53,0,,,
TXN_ae01bb1c9d,USER_0090,2026-05-14 14:13:14.314228,2997.62,SHOPPING,ATM,Chennai,Android,DEV_9fc39576,58.34,58.34,2671,53,0,,,
TXN_1bca655d53,USER_0091,2026-05-14 09:32:53.314235,2495.2,BILLS,UPI,Hyderabad,iPhone,DEV_c6ca5e80,312.12,312.12,3054,53,0,,,
TXN_b7f91fef47,USER_0092,2026-05-14 17:05:04.314243,3424.02,SHOPPING,CARD,Delhi,iPhone,DEV_36ac7ad9,2816.19,2816.19,961,53,0,,,
TXN_48bec4e90b,USER_0093,2026-05-14 23:44:23.314250,1575.17,BILLS,ATM,Hyderabad,Android,DEV_60d43681,89152.48,87577.31,195,53,0,,,
TXN_a9b6d2c625,USER_0094,2026-05-14 00:42:39.314257,205.96,ENTERTAINMENT,BANK_TRANSFER,Pune,Android,DEV_da52ddbe,13502.96,13297.0,956,53,0,,,
TXN_dd2b82dfdd,USER_0095,2026-05-14 18:29:01.314265,6421.86,FOOD,BANK_TRANSFER,Kolkata,Web,DEV_e7c3b608,1207.31,1207.31,3474,53,0,,,
TXN_85e95aed40,USER_0096,2026-05-14 22:05:01.314272,927.3,SHOPPING,UPI,Delhi,Android,DEV_25020f0a,80837.29,79909.99,171,53,0,,,
TXN_5b5d52caf1,USER_0097,2026-05-14 12:54:29.314280,514.84,ENTERTAINMENT,UPI,Kolkata,iPhone,DEV_bed57f3d,300.46,300.46,3245,53,0,,,
TXN_573d56148d,USER_0098,2026-05-14 10:40:33.314289,779.87,FOOD,WALLET,Chennai,Web,DEV_4ace2c3e,96.98,96.98,991,53,0,,,
TXN_b0d10cdb73,USER_0099,2026-05-14 18:09:28.314297,1729.5,FOOD,CARD,Hyderabad,Web,DEV_bed3251b,423.99,423.99,609,53,0,,,
TXN_9e0d164713,USER_0100,2026-05-14 20:29:42.314304,625.68,SHOPPING,WALLET,Delhi,Web,DEV_3ed9edb5,9.29,9.29,1497,53,0,,,
TXN_147437cf08,USER_0001,2026-05-14 13:40:03.314311,1146.58,MEDICAL,BANK_TRANSFER,Mumbai,Android,DEV_aec95562,668645.68,667499.1,1737,54,0,,,
TXN_94088d2d14,USER_0002,2026-05-14 15:38:52.314319,6029.49,BILLS,ATM,Kolkata,Web,DEV_69f704db,902.63,902.63,2978,54,0,,,
TXN_1abfca5279,USER_0003,2026-05-14 00:31:28.314326,507.54,RECHARGE,BANK_TRANSFER,Delhi,iPhone,DEV_d4688355,0.38,0.38,2971,54,0,,,
TXN_e5b3897490,USER_0004,2026-05-14 10:54:06.314333,4846.19,TRAVEL,BANK_TRANSFER,Delhi,Android,DEV_e0882e6a,1126.33,1126.33,3777,54,0,,,
TXN_dad0363e60,USER_0005,2026-05-14 11:27:09.314341,2817.12,SHOPPING,BANK_TRANSFER,Mumbai,iPhone,DEV_1b6fb007,135.2,135.2,681,54,0,,,
TXN_4d290652ec,USER_0006,2026-05-14 22:05:39.314348,3268.0,BILLS,WALLET,Mumbai,Web,DEV_0fc35bab,1987.63,1987.63,2982,54,0,,,
TXN_94150523a7,USER_0007,2026-05-14 09:02:10.314356,6082.48,FOOD,ATM,Hyderabad,iPhone,DEV_13f456f4,2512.22,2512.22,3611,54,0,,,
TXN_58d5a7a2b5,USER_0008,2026-05-14 22:23:31.314365,1858.03,SHOPPING,WALLET,Kolkata,iPhone,DEV_866164c7,560.62,560.62,813,54,0,,,
TXN_c1048e3f1b,USER_0009,2026-05-14 07:05:26.314373,1933.45,SHOPPING,UPI,Delhi,Android,DEV_df077dd0,163.85,163.85,2522,54,0,,,
TXN_7d64964fa5,USER_0010,2026-05-14 14:52:30.314380,8266.55,FOOD,ATM,Hyderabad,Android,DEV_51e169ff,1248.5,1248.5,305,54,0,,,
TXN_cedbd5c32a,USER_0011,2026-05-14 18:29:49.314387,1865.13,FOOD,WALLET,Mumbai,Web,DEV_3aa97146,651.73,651.73,379,54,0,,,
TXN_7420091a7b,USER_0012,2026-05-14 21:26:22.314394,5516.23,TRAVEL,ATM,Chennai,Android,DEV_83c153a1,40.32,40.32,683,54,0,,,
TXN_98eefb4773,USER_0013,2026-05-14 20:42:16.314401,2636.52,BILLS,ATM,Hyderabad,Android,DEV_17aca3ba,480.18,480.18,2223,54,0,,,
TXN_3bdbaf30d9,USER_0014,2026-05-14 20:40:45.314408,2637.43,FOOD,UPI,Chennai,iPhone,DEV_3d8cde49,630.54,630.54,3324,54,0,,,
TXN_05b3f923ce,USER_0015,2026-05-14 07:13:16.314415,1354.42,TRAVEL,CARD,Hyderabad,iPhone,DEV_c87d6d98,261.12,261.12,3131,54,0,,,
TXN_4db934a3c4,USER_0016,2026-05-14 08:47:40.314423,311433.55,SHOPPING,WALLET,Pune,Web,DEV_3ed9548f,111050.95,111050.95,1112,54,0,,,
TXN_73067d1f3d,USER_0017,2026-05-14 10:05:22.314430,1241.35,FOOD,ATM,Hyderabad,iPhone,DEV_776ae81a,577.67,577.67,2294,54,0,,,
TXN_a9080a38bb,USER_0018,2026-05-14 13:10:02.314439,4118.67,BILLS,WALLET,Mumbai,Web,DEV_14d7d409,640.04,640.04,2232,54,0,,,
TXN_084898e69e,USER_0019,2026-05-14 21:52:20.314447,3692.44,BILLS,BANK_TRANSFER,Hyderabad,Web,DEV_68579d80,294550.86,290858.42,63,54,0,,,
TXN_92069dc76c,USER_0020,2026-05-14 09:55:23.314454,404972.17,HOTELS,WALLET,Pune,Android,DEV_c3fe3b02,3724.29,3724.29,2970,54,0,,,
TXN_2da8fd8be7,USER_0021,2026-05-14 17:55:49.314461,242.95,RECHARGE,WALLET,Kolkata,Android,DEV_c5f09385,71.68,71.68,3467,54,0,,,
TXN_ce9960bf91,USER_0022,2026-05-14 18:04:27.314469,1770.01,RECHARGE,WALLET,Pune,Android,DEV_e24a0881,51.66,51.66,424,54,0,,,
TXN_54617408de,USER_0023,2026-05-14 11:36:54.314476,82570.57,VENDOR,CARD,Chennai,Android,DEV_5a6b7be8,32309.6,32309.6,3927,54,0,,,
TXN_8201653a4a,USER_0024,2026-05-14 09:59:40.314484,8063.71,FOOD,BANK_TRANSFER,Hyderabad,iPhone,DEV_f74b9ec3,1827.37,1827.37,3774,54,0,,,
TXN_8f4f551157,USER_0025,2026-05-14 10:59:31.314491,4835.96,FOOD,UPI,Chennai,iPhone,DEV_59fb7cf9,2235.68,2235.68,239,54,0,,,
TXN_a4e20490b5,USER_0026,2026-05-14 14:26:24.314499,997.57,FOOD,WALLET,Hyderabad,Web,DEV_e5489e2d,194.98,194.98,2584,54,0,,,
TXN_df9a0c2154,USER_0027,2026-05-14 20:39:52.314507,1643.07,GROCERY,CARD,Hyderabad,Web,DEV_eb0455cd,217347.31,215704.24,600,54,0,,,
TXN_4df13f7bfb,USER_0028,2026-05-14 22:23:24.314516,1002.6,SHOPPING,ATM,Chennai,Android,DEV_e383172d,108.55,108.55,2448,54,0,,,
TXN_f54b71eeec,USER_0029,2026-05-14 07:05:28.314523,76914.1,VENDOR,ATM,Delhi,Web,DEV_bb6b80c7,8335.57,8335.57,3921,54,0,,,
TXN_f851748ef8,USER_0030,2026-05-14 11:35:19.314530,1971.14,RECHARGE,WALLET,Mumbai,iPhone,DEV_3c6729a6,73.89,73.89,3509,54,0,,,
TXN_360719dca4,USER_0031,2026-05-14 15:26:28.314538,5441.66,GROCERY,ATM,Mumbai,Android,DEV_95d71ad7,555712.34,550270.68,3516,54,0,,,
TXN_49dade917c,USER_0032,2026-05-14 11:23:13.314545,1602.69,FOOD,CARD,Chennai,iPhone,DEV_93408503,542.94,542.94,3659,54,0,,,
TXN_14d6b23ff2,USER_0033,2026-05-14 08:24:29.314552,3074.2,MEDICAL,CARD,Delhi,Web,DEV_1c7f3ecc,352013.07,348938.87,486,54,0,,,
TXN_078d4b6203,USER_0034,2026-05-14 22:02:39.314560,74830.56,LUXURY,ATM,Mumbai,Android,DEV_94460c72,3478.56,3478.56,1477,54,0,,,
TXN_1f37b35791,USER_0035,2026-05-14 14:15:02.314567,204.91,SHOPPING,BANK_TRANSFER,Bangalore,Android,DEV_005866c0,55.41,55.41,3998,54,0,,,
TXN_21fb34a7a8,USER_0036,2026-05-14 19:37:48.314575,741.61,ENTERTAINMENT,WALLET,Hyderabad,Web,DEV_e1f00581,72.02,72.02,705,54,0,,,
TXN_1275eb1a66,USER_0037,2026-05-14 18:53:20.314582,11299.62,VENDOR,ATM,Bangalore,iPhone,DEV_50c59523,3051985.5,3040685.88,1082,54,0,,,
TXN_b93665b550,USER_0038,2026-05-14 16:23:27.314591,737.89,BILLS,CARD,Pune,Android,DEV_2bf0dfbf,2957.79,2219.9,2894,54,0,,,
TXN_37a0c8aa2e,USER_0039,2026-05-14 09:03:20.314599,1698.68,BILLS,ATM,Pune,iPhone,DEV_86bb50ee,14875.69,13177.01,2036,54,0,,,
TXN_8c18439647,USER_0040,2026-05-14 13:01:45.314606,434.99,ENTERTAINMENT,WALLET,Pune,Web,DEV_5340ae0a,17.07,17.07,520,54,0,,,
TXN_af36360337,USER_0041,2026-05-14 10:08:36.314614,3748.75,MEDICAL,ATM,Delhi,Android,DEV_2eb4f10d,45204.47,41455.72,121,54,0,,,
TXN_5daca67454,USER_0042,2026-05-14 15:23:34.314621,19976.98,SHOPPING,UPI,Kolkata,Web,DEV_483f91a1,246091.14,226114.16,98,54,0,,,
TXN_6da4b4b5bf,USER_0043,2026-05-14 13:51:10.314628,348.62,SHOPPING,ATM,Kolkata,Web,DEV_fcea5d11,519.07,170.45,1272,54,0,,,
TXN_d46f158cdc,USER_0044,2026-05-14 18:55:37.314636,6999.71,TRAVEL,ATM,Chennai,Android,DEV_47a6e081,2668.98,2668.98,1164,54,0,,,
TXN_80fa6a3572,USER_0045,2026-05-14 22:32:41.314643,1371.72,FOOD,UPI,Chennai,iPhone,DEV_bd5ef3a1,190.81,190.81,726,54,0,,,
TXN_a4f1c764c3,USER_0046,2026-05-14 20:35:06.314650,383.9,RECHARGE,CARD,Mumbai,Web,DEV_988db6d1,209.91,209.91,3904,54,0,,,
TXN_06c356e0e6,USER_0047,2026-05-14 13:58:17.314658,444.62,FOOD,ATM,Kolkata,Web,DEV_649b743a,35856.6,35411.98,3434,54,0,,,
TXN_ccfd5798ac,USER_0048,2026-05-14 10:39:00.314667,875.92,TRAVEL,WALLET,Pune,Web,DEV_45eeb822,46.79,46.79,1971,54,0,,,
TXN_9ccd95101f,USER_0049,2026-05-14 16:25:32.314674,4183.68,TRAVEL,BANK_TRANSFER,Hyderabad,iPhone,DEV_2eef78dd,2516.95,2516.95,2572,54,0,,,
TXN_1a0d813104,USER_0050,2026-05-14 21:04:45.314681,2386.38,SHOPPING,WALLET,Delhi,Android,DEV_525e9f39,535.34,535.34,3578,54,0,,,
TXN_47a51891d8,USER_0051,2026-05-14 18:44:32.314689,239.24,FOOD,UPI,Bangalore,Android,DEV_1d27e0b0,200.16,200.16,1462,54,0,,,
TXN_e6e0dd3c61,USER_0052,2026-05-14 09:27:06.314696,1683.0,MEDICAL,CARD,Bangalore,Web,DEV_8b25fb0b,542732.93,541049.93,3823,54,0,,,
TXN_17419f5916,USER_0053,2026-05-14 15:44:19.314703,874.55,SHOPPING,BANK_TRANSFER,Pune,Web,DEV_322a712e,76.01,76.01,2848,54,0,,,
TXN_8a32d528fb,USER_0054,2026-05-14 21:40:09.314711,1931.4,TRAVEL,WALLET,Chennai,iPhone,DEV_64c82c83,80080.41,78149.01,3504,54,0,,,
TXN_b9c2df9463,USER_0055,2026-05-14 07:23:54.314718,8202.87,BILLS,ATM,Pune,Web,DEV_0d426b61,589.6,589.6,2201,54,0,,,
TXN_a4c974e34e,USER_0056,2026-05-14 21:35:05.314726,559981.2,SHOPPING,BANK_TRANSFER,Chennai,Android,DEV_22b74ce0,19930.26,19930.26,1684,54,0,,,
TXN_4c4bf824fb,USER_0057,2026-05-14 22:16:39.314733,2456.45,ENTERTAINMENT,CARD,Kolkata,iPhone,DEV_4004b6bf,76.11,76.11,3282,54,0,,,
TXN_8f3a9dede1,USER_0058,2026-05-14 20:52:22.314742,349.57,FOOD,WALLET,Pune,Web,DEV_d7e4b431,154.53,154.53,497,54,0,,,
TXN_1518890188,USER_0059,2026-05-14 10:01:16.314750,7561.76,TRAVEL,WALLET,Pune,Android,DEV_7503bdaa,1879.4,1879.4,1041,54,0,,,
TXN_c501e8255c,USER_0060,2026-05-14 11:45:24.314758,1941.81,SHOPPING,BANK_TRANSFER,Bangalore,iPhone,DEV_614e5526,1156.5,1156.5,3061,54,0,,,
TXN_90e3691521,USER_0061,2026-05-14 23:25:17.314764,4926.89,BILLS,UPI,Mumbai,iPhone,DEV_79b80ac1,1976.78,1976.78,1500,54,0,,,
TXN_f19eeea4dd,USER_0062,2026-05-14 12:50:58.314772,2436.29,GROCERY,CARD,Mumbai,Android,DEV_97f1676e,1100.06,1100.06,872,54,0,,,
TXN_340d740e06,USER_0063,2026-05-14 14:42:53.314779,2660.2,BILLS,ATM,Kolkata,Android,DEV_440b3ec9,541.61,541.61,2805,54,0,,,
TXN_c601cf569b,USER_0064,2026-05-14 15:57:45.314786,4257.49,TRAVEL,WALLET,Delhi,Web,DEV_36a327ac,1312.3,1312.3,3995,75,1,VELOCITY_FRAUD,7.0,
TXN_9c1d6ae619,USER_0065,2026-05-14 13:43:58.314795,2267.33,SHOPPING,BANK_TRANSFER,Delhi,Android,DEV_b3ee4920,582.11,582.11,1861,54,0,,,
TXN_01fe17839d,USER_0066,2026-05-14 19:43:18.314803,1388.33,MEDICAL,UPI,Chennai,iPhone,DEV_1ed765c3,144982.19,143593.86,3048,54,0,,,
TXN_6cfb15a05c,USER_0067,2026-05-14 12:15:09.314810,318.86,ENTERTAINMENT,BANK_TRANSFER,Mumbai,Android,DEV_ec537c7d,65.68,65.68,3423,54,0,,,
TXN_d54d95b652,USER_0068,2026-05-14 11:22:13.314819,3958.05,BILLS,WALLET,Mumbai,iPhone,DEV_929ab083,58.69,58.69,3605,54,0,,,
TXN_c6eb10956a,USER_0069,2026-05-14 19:26:14.314826,4624.2,FOOD,CARD,Pune,Web,DEV_b3c68fbb,1205.68,1205.68,2656,54,0,,,
TXN_4ad137efd1,USER_0070,2026-05-14 08:43:28.314836,13957.54,TRAVEL,ATM,Bangalore,Android,DEV_0d7f5a25,2538.1,2538.1,2833,54,0,,,
TXN_bcdc62b554,USER_0071,2026-05-14 14:21:28.314844,2409.74,BILLS,WALLET,Pune,iPhone,DEV_1066a264,540050.66,537640.92,746,54,0,,,
TXN_50a4876722,USER_0072,2026-05-14 08:11:19.314852,2309.64,TRAVEL,ATM,Bangalore,Android,DEV_c50f998e,75.07,75.07,3069,54,0,,,
TXN_9ea3ebc1f4,USER_0073,2026-05-14 13:36:05.314858,5263.37,SHOPPING,UPI,Pune,Web,DEV_67067fcb,173.66,173.66,2034,54,0,,,
TXN_77dbda83b5,USER_0074,2026-05-14 09:26:05.314866,10691.67,SHOPPING,WALLET,Mumbai,iPhone,DEV_261a7bda,2571.86,2571.86,2984,54,0,,,
TXN_30e982afdc,USER_0075,2026-05-14 18:55:35.314873,5382.49,TRAVEL,BANK_TRANSFER,Hyderabad,iPhone,DEV_ac70d3b7,1230.32,1230.32,1393,54,0,,,
TXN_26d6c3bc3e,USER_0076,2026-05-14 08:10:20.314880,14693.71,VENDOR,BANK_TRANSFER,Delhi,iPhone,DEV_c47fd5fa,102503.95,87810.24,3603,54,0,,,
TXN_336a2009e8,USER_0077,2026-05-14 13:05:33.314887,2134.17,TRAVEL,UPI,Pune,Android,DEV_0b3a964d,795.61,795.61,3694,54,0,,,
TXN_b32c1aaf72,USER_0078,2026-05-14 20:59:33.314897,6295.28,BILLS,CARD,Chennai,Web,DEV_3a9c7b11,1709.07,1709.07,2357,54,0,,,
TXN_c7cb248283,USER_0079,2026-05-14 11:27:57.314904,667.87,ENTERTAINMENT,UPI,Pune,Android,DEV_bbe27534,350.38,350.38,2157,54,0,,,
TXN_062cb8377c,USER_0080,2026-05-14 16:40:08.314911,1188.79,BILLS,BANK_TRANSFER,Mumbai,Web,DEV_39870a37,19765.21,18576.42,526,54,0,,,
TXN_dc467ca3ce,USER_0081,2026-05-14 20:54:34.314918,5387.16,GROCERY,CARD,Mumbai,Android,DEV_d4e71a9b,73.79,73.79,3253,54,0,,,
TXN_b52f338cff,USER_0082,2026-05-14 12:38:31.314926,788.46,RECHARGE,WALLET,Chennai,Web,DEV_8527485d,52.91,52.91,3749,54,0,,,
TXN_e0a54d0ea4,USER_0083,2026-05-14 06:12:15.314933,65029.57,TRANSFER,WALLET,Chennai,iPhone,DEV_57fc01d5,24685.16,24685.16,60,54,0,,,
TXN_4e67a33f77,USER_0084,2026-05-14 21:24:49.314940,9830.97,SHOPPING,ATM,Kolkata,iPhone,DEV_cb76ad60,2556.92,2556.92,2267,54,0,,,
TXN_0ad65f97a1,USER_0085,2026-05-14 19:25:47.314948,1754.56,TRAVEL,WALLET,Chennai,iPhone,DEV_b6f5b953,16120.99,14366.43,3716,54,0,,,
TXN_7dedb7217d,USER_0086,2026-05-14 15:27:17.314955,39466.4,VENDOR,CARD,Mumbai,iPhone,DEV_2121a244,480161.1,440694.7,2229,54,0,,,
TXN_31ed0afb81,USER_0087,2026-05-14 14:17:19.314962,391.03,FOOD,BANK_TRANSFER,Mumbai,Web,DEV_076e20a1,47.14,47.14,1996,54,0,,,
TXN_20c5a567d8,USER_0088,2026-05-14 09:18:10.314980,9364.3,FOOD,UPI,Pune,Android,DEV_99fedc66,2372.64,2372.64,3522,54,0,,,
TXN_1bba25481c,USER_0089,2026-05-14 15:28:11.314991,2358.6,FOOD,ATM,Hyderabad,iPhone,DEV_203d818b,100811.51,98452.91,1238,54,0,,,
TXN_42f2fad693,USER_0090,2026-05-14 16:03:53.315001,3067.94,BILLS,WALLET,Chennai,Android,DEV_1e355953,58.34,58.34,2671,54,0,,,
TXN_5a407da8c9,USER_0091,2026-05-14 19:05:58.315012,3730.93,TRAVEL,ATM,Hyderabad,iPhone,DEV_81b16f3c,312.12,312.12,3054,54,0,,,
TXN_cd6cd1e044,USER_0092,2026-05-14 12:37:03.315022,9481.92,BILLS,CARD,Delhi,iPhone,DEV_36ac7ad9,2816.19,2816.19,961,54,0,,,
TXN_6b35302f6e,USER_0093,2026-05-14 17:57:19.315033,1574.06,SHOPPING,UPI,Hyderabad,Android,DEV_60d43681,87577.31,86003.25,195,54,0,,,
TXN_5663a049ce,USER_0094,2026-05-14 20:33:42.315043,136.22,ENTERTAINMENT,CARD,Pune,Android,DEV_da52ddbe,13297.0,13160.78,956,54,0,,,
TXN_0592865971,USER_0095,2026-05-14 08:36:10.315055,5616.31,SHOPPING,WALLET,Kolkata,Web,DEV_e7c3b608,1207.31,1207.31,3474,54,0,,,
TXN_ebe449b0fb,USER_0096,2026-05-14 17:46:28.315066,680.73,TRAVEL,WALLET,Delhi,Android,DEV_25020f0a,79909.99,79229.26,171,54,0,,,
TXN_1424daaa7e,USER_0097,2026-05-14 10:10:17.315077,532.8,ENTERTAINMENT,CARD,Kolkata,iPhone,DEV_bed57f3d,300.46,300.46,3245,54,0,,,
TXN_67e7e2bebd,USER_0098,2026-05-14 18:22:10.315091,513.92,ENTERTAINMENT,WALLET,Chennai,Web,DEV_4ace2c3e,96.98,96.98,991,54,0,,,
TXN_ab64ddb7e5,USER_0099,2026-05-14 11:35:10.315099,2473.13,RECHARGE,UPI,Hyderabad,Web,DEV_2b328692,423.99,423.99,609,54,0,,,
TXN_1c8b285107,USER_0100,2026-05-14 23:57:03.315107,615.18,SHOPPING,CARD,Delhi,Web,DEV_3ed9edb5,9.29,9.29,1497,54,0,,,
TXN_77890c13ff,USER_0001,2026-05-14 09:03:12.315115,2314.83,GROCERY,UPI,Mumbai,Android,DEV_a7fb1a55,667499.1,665184.27,1737,55,0,,,
TXN_01d0360208,USER_0002,2026-05-14 11:05:06.315124,10342.17,BILLS,WALLET,Kolkata,Web,DEV_69f704db,902.63,902.63,2978,55,0,,,
TXN_9856af2046,USER_0003,2026-05-14 01:59:08.315134,393.39,FOOD,CARD,Delhi,iPhone,DEV_d4688355,0.38,0.38,2971,55,0,,,
TXN_159394eb00,USER_0004,2026-05-14 13:11:59.315146,5003.0,BILLS,ATM,Delhi,Android,DEV_9344521c,1126.33,1126.33,3777,55,0,,,
TXN_2425732c15,USER_0005,2026-05-14 19:00:27.315156,4345.73,SHOPPING,ATM,Mumbai,iPhone,DEV_1b6fb007,135.2,135.2,681,55,0,,,
TXN_5e690992bf,USER_0006,2026-05-14 17:00:31.315168,4583.61,BILLS,WALLET,Mumbai,Web,DEV_0fc35bab,1987.63,1987.63,2982,55,0,,,
TXN_180ac85850,USER_0007,2026-05-14 18:08:25.315179,3993.09,FOOD,BANK_TRANSFER,Hyderabad,iPhone,DEV_13f456f4,2512.22,2512.22,3611,55,0,,,
TXN_430c889206,USER_0008,2026-05-14 19:21:36.315192,1887.19,ENTERTAINMENT,WALLET,Kolkata,iPhone,DEV_0bb6d8c7,560.62,560.62,813,55,0,,,
TXN_812b8942d3,USER_0009,2026-05-14 12:00:31.315205,1659.85,BILLS,BANK_TRANSFER,Delhi,Android,DEV_df077dd0,163.85,163.85,2522,55,0,,,
TXN_4d8c29af0b,USER_0010,2026-05-14 12:27:12.315216,12977.28,FOOD,UPI,Hyderabad,Android,DEV_021c4f51,1248.5,1248.5,305,55,0,,,
TXN_8ae10b24b5,USER_0011,2026-05-14 20:46:21.315227,1696.71,FOOD,WALLET,Mumbai,Web,DEV_3aa97146,651.73,651.73,379,55,0,,,
TXN_8cc2e27f96,USER_0012,2026-05-14 16:50:41.315240,9640.7,FOOD,BANK_TRANSFER,Chennai,Android,DEV_992510df,40.32,40.32,683,55,0,,,
TXN_eebe926dea,USER_0013,2026-05-14 07:59:19.315251,1888.76,TRAVEL,UPI,Hyderabad,Android,DEV_17aca3ba,480.18,480.18,2223,55,0,,,
TXN_da31d1f927,USER_0014,2026-05-14 14:31:33.315266,1263.01,BILLS,WALLET,Chennai,iPhone,DEV_3d8cde49,630.54,630.54,3324,55,0,,,
TXN_f153e4f092,USER_0015,2026-05-14 22:01:12.315280,1088.76,FOOD,BANK_TRANSFER,Hyderabad,iPhone,DEV_f169c784,261.12,261.12,3131,55,0,,,
TXN_8fc3db2646,USER_0016,2026-05-14 01:50:56.315292,141611.22,LUXURY,UPI,Pune,Web,DEV_3ed9548f,111050.95,111050.95,1112,55,0,,,
TXN_2d02d3b3f7,USER_0017,2026-05-14 16:02:06.315304,1142.85,ENTERTAINMENT,CARD,Hyderabad,iPhone,DEV_776ae81a,577.67,577.67,2294,55,0,,,
TXN_aa817d121f,USER_0018,2026-05-14 23:23:11.315317,2397.74,FOOD,CARD,Mumbai,Web,DEV_14d7d409,640.04,640.04,2232,55,0,,,
TXN_d82cf1d6c2,USER_0019,2026-05-14 13:24:37.315329,2636.41,MEDICAL,UPI,Hyderabad,Web,DEV_8d1c13a5,290858.42,288222.01,63,55,0,,,
